Time;Failed events;accumulated solution time;branch1;branch10;branch100;branch101;branch102;branch103;branch104;branch105;branch106;branch107;branch108;branch109;branch11;branch110;branch111;branch112;branch113;branch114;branch115;branch116;branch117;branch118;branch119;branch12;branch120;branch121;branch122;branch123;branch124;branch125;branch127;branch128;branch13;branch130;branch131;branch14;branch140;branch143;branch145;branch148;branch15;branch153;branch156;branch16;branch164;branch166;branch169;branch17;branch174;branch178;branch179;branch18;branch181;branch184;branch187;branch19;branch192;branch193;branch194;branch195;branch197;branch199;branch2;branch20;branch201;branch204;branch209;branch21;branch212;branch215;branch216;branch217;branch22;branch220;branch223;branch224;branch227;branch228;branch23;branch236;branch24;branch25;branch26;branch27;branch28;branch29;branch3;branch30;branch31;branch32;branch33;branch34;branch35;branch36;branch37;branch38;branch39;branch4;branch40;branch41;branch42;branch43;branch44;branch45;branch46;branch47;branch48;branch49;branch5;branch50;branch51;branch52;branch53;branch54;branch55;branch57;branch58;branch59;branch6;branch60;branch61;branch62;branch63;branch64;branch65;branch66;branch67;branch68;branch69;branch7;branch70;branch71;branch72;branch73;branch74;branch75;branch76;branch77;branch78;branch79;branch8;branch80;branch81;branch82;branch83;branch84;branch85;branch86;branch87;branch88;branch89;branch9;branch90;branch91;branch92;branch93;branch94;branch95;branch96;branch97;branch98;branch99;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;similarly imbalanced congested;similarly imbalanced starved;starvation;trips;
Mon 10:53.000000;24;190.53181552886963;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3369;5;37;5.844865889119463;9.870015435627597;18;20;8;5;19;1694;
Mon 10:53.760877;24;190.53181552886963;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3369;5;37;5.844865889119463;9.880930729528414;18;21;8;5;19;1694;
Mon 10:53.019699;24;190.53181552886963;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3369;5;37;5.844865889119463;9.891846023429231;18;22;8;5;19;1694;
Mon 10:53.907917;24;190.53181552886963;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3369;5;37;5.844865889119463;9.902761317330048;18;23;8;5;19;1694;
Mon 10:53.531243;24;190.53181552886963;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3369;5;37;5.844865889119463;9.913676611230866;18;24;8;5;19;1694;
Mon 10:54.000000;25;190.53181552886963;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3390;5;37;5.844865889119463;9.913676611230866;18;24;8;5;20;1705;
Mon 10:55.000000;25;190.53181552886963;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3414;5;37;5.844865889119463;9.913676611230866;18;24;8;5;20;1717;
Mon 10:56.000000;25;190.53181552886963;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3432;5;37;6.340459613820459;9.913676611230866;19;24;8;5;20;1726;
Mon 10:56.852895;25;190.53181552886963;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3432;5;37;6.340459613820459;10.062103639689104;19;25;8;5;20;1726;
Mon 10:57.000000;25;190.53181552886963;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3444;5;37;6.340459613820459;10.062103639689104;19;25;8;5;20;1732;
Mon 10:58.000000;25;190.53181552886963;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3456;5;37;6.449991990578516;10.062103639689104;20;25;8;5;20;1738;
Mon 10:58.566278;25;194.57656979560852;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3456;5;38;6.449991990578516;10.062103639689104;20;25;8;5;20;1738;
Mon 10:59.000000;25;194.57656979560852;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3472;5;38;6.559524367336572;10.062103639689104;21;25;8;5;20;1746;
Mon 10:59.088733;25;194.57656979560852;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3472;5;38;6.559524367336572;10.073018933589921;21;26;8;5;20;1746;
Mon 11:00.000000;25;194.57656979560852;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3490;5;38;6.559524367336572;10.073018933589921;21;26;8;5;20;1755;
Mon 11:01.000000;25;194.57656979560852;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3510;5;38;6.559524367336572;10.073018933589921;21;26;8;5;20;1765;
Mon 11:02.000000;25;194.57656979560852;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3520;5;38;6.559524367336572;10.073018933589921;21;26;8;5;20;1770;
Mon 11:03.000000;25;194.57656979560852;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3536;5;38;6.559524367336572;10.073018933589921;21;26;8;5;20;1778;
Mon 11:04.000000;25;194.57656979560852;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3548;5;38;6.559524367336572;10.073018933589921;21;26;8;5;20;1784;
Mon 11:04.511184;25;194.57656979560852;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3548;5;38;6.559524367336572;10.268996791591386;21;27;8;5;20;1784;
Mon 11:04.228455;25;194.57656979560852;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3548;5;38;6.559524367336572;10.279912085492203;21;28;8;5;20;1784;
Mon 11:04.938908;25;194.57656979560852;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3548;5;38;6.559524367336572;10.29082737939302;21;29;8;5;20;1784;
Mon 11:05.000000;25;194.57656979560852;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3570;5;38;6.559524367336572;10.29082737939302;21;29;8;5;20;1795;
Mon 11:05.499565;25;194.57656979560852;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3570;5;38;6.559524367336572;10.301742673293838;21;30;8;5;20;1795;
Mon 11:06.000000;25;194.57656979560852;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3584;5;38;6.559524367336572;10.301742673293838;21;30;8;5;20;1802;
Mon 11:06.661490;25;194.57656979560852;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3584;5;38;6.559524367336572;10.49248138567646;21;31;8;5;20;1802;
Mon 11:07.000000;25;194.57656979560852;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3598;5;38;6.559524367336572;10.49248138567646;21;31;8;5;20;1809;
Mon 11:07.377567;25;194.57656979560852;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3598;5;38;6.559524367336572;10.688459243677924;21;32;8;5;20;1809;
Mon 11:07.316229;25;195.97587513923645;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3598;5;39;6.559524367336572;10.688459243677924;21;32;8;5;20;1809;
Mon 11:08.000000;25;195.97587513923645;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3618;5;39;6.559524367336572;10.688459243677924;21;32;8;5;20;1819;
Mon 11:08.715329;26;195.97587513923645;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3618;6;39;6.559524367336572;11.118345940309931;21;32;8;5;20;1819;
Mon 11:08.027617;26;195.97587513923645;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3618;6;39;6.559524367336572;11.129261234210748;21;33;8;5;20;1819;
Mon 11:09.000000;26;195.97587513923645;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3634;6;39;6.559524367336572;11.129261234210748;21;33;8;5;20;1827;
Mon 11:10.000000;27;195.97587513923645;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3657;6;39;6.559524367336572;11.129261234210748;21;33;8;5;21;1839;
Mon 11:11.000000;27;195.97587513923645;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3671;6;39;6.559524367336572;11.129261234210748;21;33;8;5;21;1846;
Mon 11:11.000000;27;195.97587513923645;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3671;6;39;6.559524367336572;11.31999994659337;21;34;8;5;21;1846;
Mon 11:12.000000;27;195.97587513923645;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3693;6;39;6.559524367336572;11.31999994659337;21;34;8;5;21;1857;
Mon 11:12.100038;28;195.97587513923645;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3693;7;39;6.559524367336572;11.749886643225377;21;34;8;5;21;1857;
Mon 11:13.000000;29;195.97587513923645;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3706;7;39;6.559524367336572;11.749886643225377;21;34;8;5;22;1864;
Mon 11:14.000000;29;195.97587513923645;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3728;7;39;6.559524367336572;11.749886643225377;21;34;8;5;22;1875;
Mon 11:15.000000;29;195.97587513923645;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3754;7;39;6.559524367336572;11.749886643225377;21;34;8;5;22;1888;
Mon 11:16.000000;29;195.97587513923645;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3770;7;39;6.559524367336572;11.749886643225377;21;34;8;5;22;1896;
Mon 11:16.265587;29;198.7490758895874;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;5;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3770;7;40;6.559524367336572;11.749886643225377;21;34;8;5;22;1896;
Mon 11:17.000000;29;198.7490758895874;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1;;;;;;;;;1;;;;;;;;1;;;;;;5;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3786;7;40;6.559524367336572;11.749886643225377;21;34;8;5;22;1904;
Mon 11:17.220855;29;204.13857531547546;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1;;;;;;;;;1;;;;;;;;1;;;;;;5;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3786;7;41;6.559524367336572;11.749886643225377;21;34;8;5;22;1904;
Mon 11:18.000000;30;204.13857531547546;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1;;;;;;;;;1;;;;;;;;1;;;;;;5;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3807;7;41;6.741576282626617;11.749886643225377;22;34;8;5;23;1915;
Mon 11:19.000000;30;204.13857531547546;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1;;;;;;;;;1;;;;;;;;1;;;;;;5;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3819;7;41;6.741576282626617;11.749886643225377;22;34;8;5;23;1921;
Mon 11:20.000000;31;204.13857531547546;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1;;;;;;;;;1;;;;;;;;1;;;;;;5;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3848;7;41;6.741576282626617;11.749886643225377;22;34;8;5;24;1936;
Mon 11:21.000000;31;204.13857531547546;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1;;;;;;;;;1;;;;;;;;1;;;;;;5;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3868;7;41;7.344252713253526;11.749886643225377;24;34;8;5;24;1946;
Mon 11:22.000000;31;204.13857531547546;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1;;;;;;;;;1;;;;;;;;1;;;;;;5;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3886;7;41;7.344252713253526;11.749886643225377;24;34;8;5;24;1955;
Mon 11:23.000000;31;204.13857531547546;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1;;;;;;;;;1;;;;;;;;1;;;;;;5;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3902;7;41;7.344252713253526;11.749886643225377;24;34;8;5;24;1963;
Mon 11:24.000000;31;204.13857531547546;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1;;;;;;;;;1;;;;;;;;1;;;;;;5;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3940;7;41;7.52630462854357;11.749886643225377;25;34;8;5;24;1982;
Mon 11:24.207338;31;204.13857531547546;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1;;;;;;;;;1;;;;;;;;1;;;;;;5;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3940;7;41;7.52630462854357;11.988699196164347;25;35;8;5;24;1982;
Mon 11:25.000000;31;204.13857531547546;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1;;;;;;;;;1;;;;;;;;1;;;;;;5;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3954;7;41;7.52630462854357;11.988699196164347;25;35;8;5;24;1989;
Mon 11:26.000000;31;204.13857531547546;8;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1;;;;;;;;;1;;;;;;;;1;;;;;;5;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;;;4;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;4;;;;;;;;;;;3972;7;41;7.52630462854357;11.988699196164347;25;35;8;5;24;1998;
