Time;battery starvations;bike arrival;bike departure;bike starvations;escooter arrival;escooter departure;escooter starvations;events;failed events;long congestions;random trips;roaming distance for bikes;roaming distance for escooters;roaming distance for locks;roaming for bikes;roaming for escooters;roaming for locks;short congestions;starvations;trips;
Mon 15:22.000000;;1005;1040;6;2488;2531;754;8289;956;196;60;0.6606117789688284;171.93428590257037;149.82564931323842;5;1363;387;191;760;4331;
Mon 15:22.218372;;1005;1040;6;2488;2531;754;8290;956;196;60;0.6606117789688284;171.93428590257037;150.0776599709782;5;1363;388;192;760;4331;
Mon 15:22.976017;;1005;1040;6;2489;2531;754;8290;956;196;60;0.6606117789688284;171.93428590257037;150.0776599709782;5;1363;388;192;760;4331;
Mon 15:22.287236;;1006;1040;6;2489;2531;754;8290;956;196;60;0.6606117789688284;171.93428590257037;150.0776599709782;5;1363;388;192;760;4331;
Mon 15:22.575212;;1006;1040;6;2490;2531;754;8290;956;196;60;0.6606117789688284;171.93428590257037;150.0776599709782;5;1363;388;192;760;4331;
Mon 15:22.556468;;1006;1040;6;2491;2531;754;8290;956;196;60;0.6606117789688284;171.93428590257037;150.0776599709782;5;1363;388;192;760;4331;
Mon 15:22.497577;;1006;1040;6;2491;2531;754;8291;957;197;60;0.6606117789688284;171.93428590257037;150.43752415643573;5;1363;389;192;760;4331;
Mon 15:22.526076;;1006;1040;6;2492;2531;754;8291;957;197;60;0.6606117789688284;171.93428590257037;150.43752415643573;5;1363;389;192;760;4331;
Mon 15:22.084774;;1006;1040;6;2493;2531;754;8291;957;197;60;0.6606117789688284;171.93428590257037;150.43752415643573;5;1363;389;192;760;4331;
Mon 15:23.000000;;1006;1047;6;2493;2535;756;8315;959;197;60;0.6606117789688284;172.1406901849414;150.43752415643573;5;1365;389;192;762;4344;
Mon 15:23.377620;;1006;1047;6;2494;2535;756;8315;959;197;60;0.6606117789688284;172.1406901849414;150.43752415643573;5;1365;389;192;762;4344;
Mon 15:23.160555;;1006;1047;6;2495;2535;756;8315;959;197;60;0.6606117789688284;172.1406901849414;150.43752415643573;5;1365;389;192;762;4344;
Mon 15:23.795143;;1007;1047;6;2495;2535;756;8315;959;197;60;0.6606117789688284;172.1406901849414;150.43752415643573;5;1365;389;192;762;4344;
Mon 15:23.537611;;1007;1047;6;2496;2535;756;8315;959;197;60;0.6606117789688284;172.1406901849414;150.43752415643573;5;1365;389;192;762;4344;
Mon 15:23.567513;;1007;1047;6;2497;2535;756;8315;959;197;60;0.6606117789688284;172.1406901849414;150.43752415643573;5;1365;389;192;762;4344;
Mon 15:23.907194;;1008;1047;6;2497;2535;756;8315;959;197;60;0.6606117789688284;172.1406901849414;150.43752415643573;5;1365;389;192;762;4344;
Mon 15:23.633660;;1008;1047;6;2498;2535;756;8315;959;197;60;0.6606117789688284;172.1406901849414;150.43752415643573;5;1365;389;192;762;4344;
Mon 15:23.430241;;1008;1047;6;2498;2535;756;8316;959;197;60;0.6606117789688284;172.1406901849414;150.7763176281932;5;1365;390;193;762;4344;
Mon 15:23.322553;;1009;1047;6;2498;2535;756;8316;959;197;60;0.6606117789688284;172.1406901849414;150.7763176281932;5;1365;390;193;762;4344;
Mon 15:23.473709;;1010;1047;6;2498;2535;756;8316;959;197;60;0.6606117789688284;172.1406901849414;150.7763176281932;5;1365;390;193;762;4344;
Mon 15:23.881496;;1010;1047;6;2499;2535;756;8316;959;197;60;0.6606117789688284;172.1406901849414;150.7763176281932;5;1365;390;193;762;4344;
Mon 15:23.043916;;1011;1047;6;2499;2535;756;8316;959;197;60;0.6606117789688284;172.1406901849414;150.7763176281932;5;1365;390;193;762;4344;
Mon 15:23.665534;;1012;1047;6;2499;2535;756;8316;959;197;60;0.6606117789688284;172.1406901849414;150.7763176281932;5;1365;390;193;762;4344;
Mon 15:24.000000;;1012;1051;6;2499;2541;759;8339;962;197;61;0.6606117789688284;172.47657190685848;150.7763176281932;5;1368;390;193;765;4357;
Mon 15:24.201441;;1012;1051;6;2500;2541;759;8339;962;197;61;0.6606117789688284;172.47657190685848;150.7763176281932;5;1368;390;193;765;4357;
Mon 15:24.337365;;1013;1051;6;2500;2541;759;8339;962;197;61;0.6606117789688284;172.47657190685848;150.7763176281932;5;1368;390;193;765;4357;
Mon 15:24.785187;;1013;1051;6;2501;2541;759;8339;962;197;61;0.6606117789688284;172.47657190685848;150.7763176281932;5;1368;390;193;765;4357;
Mon 15:24.806647;;1014;1051;6;2501;2541;759;8339;962;197;61;0.6606117789688284;172.47657190685848;150.7763176281932;5;1368;390;193;765;4357;
Mon 15:24.722510;;1014;1051;6;2502;2541;759;8339;962;197;61;0.6606117789688284;172.47657190685848;150.7763176281932;5;1368;390;193;765;4357;
Mon 15:24.050943;;1014;1051;6;2502;2541;759;8340;962;197;61;0.6606117789688284;172.47657190685848;151.11511109995067;5;1368;391;194;765;4357;
Mon 15:24.857942;;1014;1051;6;2503;2541;759;8340;962;197;61;0.6606117789688284;172.47657190685848;151.11511109995067;5;1368;391;194;765;4357;
Mon 15:24.321704;;1014;1051;6;2504;2541;759;8340;962;197;61;0.6606117789688284;172.47657190685848;151.11511109995067;5;1368;391;194;765;4357;
Mon 15:24.023203;;1015;1051;6;2504;2541;759;8340;962;197;61;0.6606117789688284;172.47657190685848;151.11511109995067;5;1368;391;194;765;4357;
Mon 15:24.277992;;1016;1051;6;2504;2541;759;8340;962;197;61;0.6606117789688284;172.47657190685848;151.11511109995067;5;1368;391;194;765;4357;
Mon 15:25.000000;;1016;1052;6;2504;2551;762;8365;965;197;62;0.6606117789688284;173.2400412173617;151.11511109995067;5;1373;391;194;768;4371;
Mon 15:25.120093;;1016;1052;6;2505;2551;762;8365;965;197;62;0.6606117789688284;173.2400412173617;151.11511109995067;5;1373;391;194;768;4371;
Mon 15:25.214878;;1016;1052;6;2506;2551;762;8365;965;197;62;0.6606117789688284;173.2400412173617;151.11511109995067;5;1373;391;194;768;4371;
Mon 15:25.471257;;1017;1052;6;2506;2551;762;8365;965;197;62;0.6606117789688284;173.2400412173617;151.11511109995067;5;1373;391;194;768;4371;
Mon 15:25.362059;;1017;1052;6;2507;2551;762;8365;965;197;62;0.6606117789688284;173.2400412173617;151.11511109995067;5;1373;391;194;768;4371;
Mon 15:25.137622;;1018;1052;6;2507;2551;762;8365;965;197;62;0.6606117789688284;173.2400412173617;151.11511109995067;5;1373;391;194;768;4371;
Mon 15:25.584027;;1018;1052;6;2508;2551;762;8365;965;197;62;0.6606117789688284;173.2400412173617;151.11511109995067;5;1373;391;194;768;4371;
Mon 15:25.652630;;1018;1052;6;2509;2551;762;8365;965;197;62;0.6606117789688284;173.2400412173617;151.11511109995067;5;1373;391;194;768;4371;
Mon 15:25.981263;;1018;1052;6;2510;2551;762;8365;965;197;62;0.6606117789688284;173.2400412173617;151.11511109995067;5;1373;391;194;768;4371;
Mon 15:26.000000;;1018;1053;6;2512;2561;764;8389;967;197;62;0.9879123120132419;174.0068213073626;151.11511109995067;6;1379;391;194;770;4384;
Mon 15:26.196378;;1018;1053;6;2512;2561;764;8390;968;198;62;0.9879123120132419;174.0068213073626;151.80992543953062;6;1379;392;194;770;4384;
Mon 15:26.852906;;1019;1053;6;2512;2561;764;8390;968;198;62;0.9879123120132419;174.0068213073626;151.80992543953062;6;1379;392;194;770;4384;
Mon 15:26.332803;;1019;1053;6;2513;2561;764;8390;968;198;62;0.9879123120132419;174.0068213073626;151.80992543953062;6;1379;392;194;770;4384;
Mon 15:26.647563;;1019;1053;6;2514;2561;764;8390;968;198;62;0.9879123120132419;174.0068213073626;151.80992543953062;6;1379;392;194;770;4384;
Mon 15:26.057123;;1020;1053;6;2514;2561;764;8390;968;198;62;0.9879123120132419;174.0068213073626;151.80992543953062;6;1379;392;194;770;4384;
Mon 15:26.731943;;1020;1053;6;2515;2561;764;8390;968;198;62;0.9879123120132419;174.0068213073626;151.80992543953062;6;1379;392;194;770;4384;
Mon 15:26.302057;;1021;1053;6;2515;2561;764;8390;968;198;62;0.9879123120132419;174.0068213073626;151.80992543953062;6;1379;392;194;770;4384;
Mon 15:26.057601;;1021;1053;6;2516;2561;764;8390;968;198;62;0.9879123120132419;174.0068213073626;151.80992543953062;6;1379;392;194;770;4384;
Mon 15:26.346801;;1021;1053;6;2517;2561;764;8390;968;198;62;0.9879123120132419;174.0068213073626;151.80992543953062;6;1379;392;194;770;4384;
Mon 15:26.419373;;1021;1053;6;2518;2561;764;8390;968;198;62;0.9879123120132419;174.0068213073626;151.80992543953062;6;1379;392;194;770;4384;
Mon 15:26.044471;;1021;1053;6;2518;2561;764;8391;968;198;62;0.9879123120132419;174.0068213073626;152.02777872579748;6;1379;393;195;770;4384;
Mon 15:26.690092;;1021;1053;6;2519;2561;764;8391;968;198;62;0.9879123120132419;174.0068213073626;152.02777872579748;6;1379;393;195;770;4384;
Mon 15:26.289597;;1021;1053;6;2520;2561;764;8391;968;198;62;0.9879123120132419;174.0068213073626;152.02777872579748;6;1379;393;195;770;4384;
Mon 15:27.000000;;1021;1055;6;2520;2566;766;8407;970;198;62;0.9879123120132419;174.2136233697256;152.02777872579748;6;1381;393;195;772;4393;
Mon 15:27.557638;;1022;1055;6;2520;2566;766;8407;970;198;62;0.9879123120132419;174.2136233697256;152.02777872579748;6;1381;393;195;772;4393;
Mon 15:27.940843;;1022;1055;6;2521;2566;766;8407;970;198;62;0.9879123120132419;174.2136233697256;152.02777872579748;6;1381;393;195;772;4393;
Mon 15:27.976151;;1022;1055;6;2522;2566;766;8407;970;198;62;0.9879123120132419;174.2136233697256;152.02777872579748;6;1381;393;195;772;4393;
Mon 15:27.756053;;1023;1055;6;2522;2566;766;8407;970;198;62;0.9879123120132419;174.2136233697256;152.02777872579748;6;1381;393;195;772;4393;
Mon 15:27.348150;;1024;1055;6;2522;2566;766;8407;970;198;62;0.9879123120132419;174.2136233697256;152.02777872579748;6;1381;393;195;772;4393;
Mon 15:27.237087;;1024;1055;6;2523;2566;766;8407;970;198;62;0.9879123120132419;174.2136233697256;152.02777872579748;6;1381;393;195;772;4393;
Mon 15:27.300206;;1025;1055;6;2523;2566;766;8407;970;198;62;0.9879123120132419;174.2136233697256;152.02777872579748;6;1381;393;195;772;4393;
Mon 15:28.000000;;1025;1057;6;2523;2571;770;8425;974;198;62;0.9879123120132419;174.81898507816365;152.02777872579748;6;1385;393;195;776;4404;
Mon 15:28.503373;;1025;1057;6;2524;2571;770;8425;974;198;62;0.9879123120132419;174.81898507816365;152.02777872579748;6;1385;393;195;776;4404;
Mon 15:28.943806;;1025;1057;6;2525;2571;770;8425;974;198;62;0.9879123120132419;174.81898507816365;152.02777872579748;6;1385;393;195;776;4404;
Mon 15:28.660623;;1025;1057;6;2526;2571;770;8425;974;198;62;0.9879123120132419;174.81898507816365;152.02777872579748;6;1385;393;195;776;4404;
Mon 15:28.436088;;1026;1057;6;2526;2571;770;8425;974;198;62;0.9879123120132419;174.81898507816365;152.02777872579748;6;1385;393;195;776;4404;
Mon 15:28.940475;;1027;1057;6;2526;2571;770;8425;974;198;62;0.9879123120132419;174.81898507816365;152.02777872579748;6;1385;393;195;776;4404;
Mon 15:28.350075;;1027;1057;6;2527;2571;770;8425;974;198;62;0.9879123120132419;174.81898507816365;152.02777872579748;6;1385;393;195;776;4404;
Mon 15:28.675613;;1027;1057;6;2527;2571;770;8426;975;199;62;0.9879123120132419;174.81898507816365;152.39282951709163;6;1385;394;195;776;4404;
Mon 15:28.149994;;1028;1057;6;2527;2571;770;8426;975;199;62;0.9879123120132419;174.81898507816365;152.39282951709163;6;1385;394;195;776;4404;
Mon 15:28.287246;;1028;1057;6;2528;2571;770;8426;975;199;62;0.9879123120132419;174.81898507816365;152.39282951709163;6;1385;394;195;776;4404;
Mon 15:28.231699;;1029;1057;6;2528;2571;770;8426;975;199;62;0.9879123120132419;174.81898507816365;152.39282951709163;6;1385;394;195;776;4404;
Mon 15:28.658420;;1030;1057;6;2528;2571;770;8426;975;199;62;0.9879123120132419;174.81898507816365;152.39282951709163;6;1385;394;195;776;4404;
Mon 15:28.078896;;1030;1057;6;2529;2571;770;8426;975;199;62;0.9879123120132419;174.81898507816365;152.39282951709163;6;1385;394;195;776;4404;
Mon 15:28.777493;;1030;1057;6;2530;2571;770;8426;975;199;62;0.9879123120132419;174.81898507816365;152.39282951709163;6;1385;394;195;776;4404;
Mon 15:28.001270;;1031;1057;6;2530;2571;770;8426;975;199;62;0.9879123120132419;174.81898507816365;152.39282951709163;6;1385;394;195;776;4404;
Mon 15:29.000000;;1031;1058;6;2530;2579;772;8446;977;199;62;0.9879123120132419;175.33020683055986;152.39282951709163;6;1389;394;195;778;4415;
Mon 15:29.224304;;1031;1058;6;2531;2579;772;8446;977;199;62;0.9879123120132419;175.33020683055986;152.39282951709163;6;1389;394;195;778;4415;
Mon 15:29.897052;;1031;1058;6;2532;2579;772;8446;977;199;62;0.9879123120132419;175.33020683055986;152.39282951709163;6;1389;394;195;778;4415;
Mon 15:29.335332;;1031;1058;6;2533;2579;772;8446;977;199;62;0.9879123120132419;175.33020683055986;152.39282951709163;6;1389;394;195;778;4415;
Mon 15:29.043029;;1032;1058;6;2533;2579;772;8446;977;199;62;0.9879123120132419;175.33020683055986;152.39282951709163;6;1389;394;195;778;4415;
Mon 15:29.172900;;1032;1058;6;2534;2579;772;8446;977;199;62;0.9879123120132419;175.33020683055986;152.39282951709163;6;1389;394;195;778;4415;
Mon 15:29.429864;;1032;1058;6;2535;2579;772;8446;977;199;62;0.9879123120132419;175.33020683055986;152.39282951709163;6;1389;394;195;778;4415;
Mon 15:29.646156;;1032;1058;6;2536;2579;772;8446;977;199;62;0.9879123120132419;175.33020683055986;152.39282951709163;6;1389;394;195;778;4415;
Mon 15:29.201345;;1032;1058;6;2537;2579;772;8446;977;199;62;0.9879123120132419;175.33020683055986;152.39282951709163;6;1389;394;195;778;4415;
Mon 15:29.776479;;1032;1058;6;2538;2579;772;8446;977;199;62;0.9879123120132419;175.33020683055986;152.39282951709163;6;1389;394;195;778;4415;
Mon 15:29.353981;;1032;1058;6;2539;2579;772;8446;977;199;62;0.9879123120132419;175.33020683055986;152.39282951709163;6;1389;394;195;778;4415;
Mon 15:29.384852;;1032;1058;6;2539;2579;772;8447;977;199;62;0.9879123120132419;175.33020683055986;152.64484017483142;6;1389;395;196;778;4415;
Mon 15:29.795670;;1032;1058;6;2540;2579;772;8447;977;199;62;0.9879123120132419;175.33020683055986;152.64484017483142;6;1389;395;196;778;4415;
Mon 15:30.000000;;1032;1061;6;2540;2581;777;8462;982;199;62;0.9879123120132419;175.33020683055986;152.64484017483142;6;1389;395;196;783;4425;
Mon 15:30.391649;;1033;1061;6;2540;2581;777;8462;982;199;62;0.9879123120132419;175.33020683055986;152.64484017483142;6;1389;395;196;783;4425;
Mon 15:30.000487;;1034;1061;6;2540;2581;777;8462;982;199;62;0.9879123120132419;175.33020683055986;152.64484017483142;6;1389;395;196;783;4425;
Mon 15:30.334120;;1034;1061;6;2541;2581;777;8462;982;199;62;0.9879123120132419;175.33020683055986;152.64484017483142;6;1389;395;196;783;4425;
Mon 15:30.638400;;1034;1061;6;2542;2581;777;8462;982;199;62;0.9879123120132419;175.33020683055986;152.64484017483142;6;1389;395;196;783;4425;
Mon 15:30.436235;;1034;1061;6;2543;2581;777;8462;982;199;62;0.9879123120132419;175.33020683055986;152.64484017483142;6;1389;395;196;783;4425;
Mon 15:30.858415;;1035;1061;6;2543;2581;777;8462;982;199;62;0.9879123120132419;175.33020683055986;152.64484017483142;6;1389;395;196;783;4425;
Mon 15:30.118305;;1035;1061;6;2544;2581;777;8462;982;199;62;0.9879123120132419;175.33020683055986;152.64484017483142;6;1389;395;196;783;4425;
Mon 15:30.296748;;1035;1061;6;2545;2581;777;8462;982;199;62;0.9879123120132419;175.33020683055986;152.64484017483142;6;1389;395;196;783;4425;
Mon 15:30.730336;;1036;1061;6;2545;2581;777;8462;982;199;62;0.9879123120132419;175.33020683055986;152.64484017483142;6;1389;395;196;783;4425;
Mon 15:30.014117;;1036;1061;6;2546;2581;777;8462;982;199;62;0.9879123120132419;175.33020683055986;152.64484017483142;6;1389;395;196;783;4425;
Mon 15:31.000000;;1036;1064;6;2546;2587;779;8482;984;199;62;0.9879123120132419;175.9173807825906;152.64484017483142;6;1393;395;196;785;4436;
Mon 15:31.427004;;1036;1064;6;2547;2587;779;8482;984;199;62;0.9879123120132419;175.9173807825906;152.64484017483142;6;1393;395;196;785;4436;
Mon 15:31.698198;;1036;1064;6;2548;2587;779;8482;984;199;62;0.9879123120132419;175.9173807825906;152.64484017483142;6;1393;395;196;785;4436;
Mon 15:31.724756;;1036;1064;6;2549;2587;779;8482;984;199;62;0.9879123120132419;175.9173807825906;152.64484017483142;6;1393;395;196;785;4436;
Mon 15:31.034424;;1036;1064;6;2550;2587;779;8482;984;199;62;0.9879123120132419;175.9173807825906;152.64484017483142;6;1393;395;196;785;4436;
Mon 15:31.050455;;1036;1064;6;2551;2587;779;8482;984;199;62;0.9879123120132419;175.9173807825906;152.64484017483142;6;1393;395;196;785;4436;
Mon 15:31.229688;;1036;1064;6;2552;2587;779;8482;984;199;62;0.9879123120132419;175.9173807825906;152.64484017483142;6;1393;395;196;785;4436;
Mon 15:31.696066;;1037;1064;6;2552;2587;779;8482;984;199;62;0.9879123120132419;175.9173807825906;152.64484017483142;6;1393;395;196;785;4436;
Mon 15:31.816057;;1037;1064;6;2553;2587;779;8482;984;199;62;0.9879123120132419;175.9173807825906;152.64484017483142;6;1393;395;196;785;4436;
Mon 15:31.475215;;1038;1064;6;2553;2587;779;8482;984;199;62;0.9879123120132419;175.9173807825906;152.64484017483142;6;1393;395;196;785;4436;
Mon 15:32.000000;;1038;1070;6;2553;2590;780;8501;985;199;62;0.9879123120132419;176.10652325813726;152.64484017483142;6;1395;395;196;786;4446;
Mon 15:32.680351;;1038;1070;6;2554;2590;780;8501;985;199;62;0.9879123120132419;176.10652325813726;152.64484017483142;6;1395;395;196;786;4446;
Mon 15:32.402275;;1038;1070;6;2555;2590;780;8501;985;199;62;0.9879123120132419;176.10652325813726;152.64484017483142;6;1395;395;196;786;4446;
Mon 15:32.118855;;1038;1070;6;2556;2590;780;8501;985;199;62;0.9879123120132419;176.10652325813726;152.64484017483142;6;1395;395;196;786;4446;
Mon 15:32.089304;;1038;1070;6;2557;2590;780;8501;985;199;62;0.9879123120132419;176.10652325813726;152.64484017483142;6;1395;395;196;786;4446;
Mon 15:32.076394;;1038;1070;6;2558;2590;780;8501;985;199;62;0.9879123120132419;176.10652325813726;152.64484017483142;6;1395;395;196;786;4446;
Mon 15:32.452834;;1039;1070;6;2558;2590;780;8501;985;199;62;0.9879123120132419;176.10652325813726;152.64484017483142;6;1395;395;196;786;4446;
Mon 15:32.759732;;1040;1070;6;2558;2590;780;8501;985;199;62;0.9879123120132419;176.10652325813726;152.64484017483142;6;1395;395;196;786;4446;
Mon 15:32.653186;;1040;1070;6;2559;2590;780;8501;985;199;62;0.9879123120132419;176.10652325813726;152.64484017483142;6;1395;395;196;786;4446;
Mon 15:32.173084;;1040;1070;6;2560;2590;780;8501;985;199;62;0.9879123120132419;176.10652325813726;152.64484017483142;6;1395;395;196;786;4446;
Mon 15:32.843382;;1041;1070;6;2560;2590;780;8501;985;199;62;0.9879123120132419;176.10652325813726;152.64484017483142;6;1395;395;196;786;4446;
Mon 15:32.156647;;1041;1070;6;2561;2590;780;8501;985;199;62;0.9879123120132419;176.10652325813726;152.64484017483142;6;1395;395;196;786;4446;
Mon 15:32.404613;;1041;1070;6;2562;2590;780;8501;985;199;62;0.9879123120132419;176.10652325813726;152.64484017483142;6;1395;395;196;786;4446;
Mon 15:32.572397;;1041;1070;6;2563;2590;780;8501;985;199;62;0.9879123120132419;176.10652325813726;152.64484017483142;6;1395;395;196;786;4446;
Mon 15:33.000000;;1041;1070;6;2563;2596;781;8514;986;199;62;0.9879123120132419;176.48767201574321;152.64484017483142;6;1398;395;196;787;4453;
Mon 15:33.277368;;1041;1070;6;2564;2596;781;8514;986;199;62;0.9879123120132419;176.48767201574321;152.64484017483142;6;1398;395;196;787;4453;
Mon 15:33.352225;;1041;1070;6;2565;2596;781;8514;986;199;62;0.9879123120132419;176.48767201574321;152.64484017483142;6;1398;395;196;787;4453;
Mon 15:33.007616;;1041;1070;6;2566;2596;781;8514;986;199;62;0.9879123120132419;176.48767201574321;152.64484017483142;6;1398;395;196;787;4453;
Mon 15:33.879860;;1041;1070;6;2567;2596;781;8514;986;199;62;0.9879123120132419;176.48767201574321;152.64484017483142;6;1398;395;196;787;4453;
Mon 15:34.000000;;1041;1073;6;2567;2604;782;8537;987;199;62;0.9879123120132419;177.07576021958613;152.64484017483142;6;1402;395;196;788;4465;
Mon 15:34.784527;;1041;1073;6;2568;2604;782;8537;987;199;62;0.9879123120132419;177.07576021958613;152.64484017483142;6;1402;395;196;788;4465;
Mon 15:34.149518;;1041;1073;6;2569;2604;782;8537;987;199;62;0.9879123120132419;177.07576021958613;152.64484017483142;6;1402;395;196;788;4465;
Mon 15:34.731185;;1041;1073;6;2570;2604;782;8537;987;199;62;0.9879123120132419;177.07576021958613;152.64484017483142;6;1402;395;196;788;4465;
Mon 15:34.257529;;1041;1073;6;2571;2604;782;8537;987;199;62;0.9879123120132419;177.07576021958613;152.64484017483142;6;1402;395;196;788;4465;
