rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,exponential_starvation_penalty,exponential_congestion_penalty,starvation_severity_max,congestion_severity_max,starvation_count,congestion_count,gross_starvation_risk,gross_congestion_risk,net_starvation_shortfall,net_congestion_shortfall,time_remaining_fraction,functional_bikes_time_penalty,reachable_imbalance_fraction,recoverable_imbalance_fraction,imbalance_hotspot_distance,destination_starv_ratio,destination_cong_ratio,destination_travel_penalty,destination_roi_starvation,cur_station_func_deficit,functional_load_late_pressure,non_depot_late_load_pressure
0.5503528,0.19092542,0.17713995,0.16886401,0.16169344,0.97692305,1.0,0.104477614,0.08955224,0.18158214,0.12245809,0.04077016,0.03071595,1.0,0.0,1.0,0.044289045,0.34694308,0.0,0.0,0.022303384,0.0,0.375,0.09362812,0.10923281
0.5849904,0.20046969,0.1905956,0.17404935,0.17700957,0.92115384,1.0,0.07462686,0.13432837,0.20177287,0.1319174,0.05548975,0.03406597,1.0,0.0,1.0,0.041666668,0.16894133,0.0,0.31578946,0.016401967,0.0,0.0,0.31922534,0.33602667
0.5477871,0.17449339,0.18821195,0.15278415,0.17110598,0.9188811,1.0,0.07462686,0.11940298,0.18542624,0.15034096,0.04246995,0.03489539,1.0,0.0,1.0,0.044496488,0.011536893,0.045454547,0.0,0.0061089415,0.045454547,0.0,0.0,0.017679485
0.56703013,0.20857589,0.17467193,0.1822245,0.15673831,1.0,1.0,0.07462686,0.104477614,0.17877792,0.15312108,0.025458498,0.03086608,1.0,0.0,1.0,0.042986427,0.1651903,0.0,0.26923078,0.005028832,0.0,0.033333335,0.35493755,0.37361845
0.55676717,0.19781595,0.15289253,0.17097232,0.13330877,0.9125,0.9188811,0.05970149,0.07462686,0.19397527,0.15219043,0.026743516,0.023310555,1.0,0.0,1.0,0.043778803,0.15110418,0.0,1.0,0.003225098,0.0,0.0,0.3722108,0.39180082
0.5721616,0.20668091,0.1572392,0.1799834,0.14219123,0.97692305,1.0,0.07462686,0.104477614,0.20149809,0.16131991,0.030656068,0.027674938,1.0,0.0,1.0,0.042600896,0.359304,0.0,0.6818182,0.0016646547,0.0,0.0,0.37722248,0.3970763
0.56703013,0.20570424,0.15377168,0.17824312,0.13809477,0.97692305,0.97692305,0.07462686,0.08955224,0.20802942,0.16788013,0.028330602,0.028839106,1.0,0.0,1.0,0.042986427,0.16091399,0.0,0.61904764,0.0017245605,0.0,0.0,0.38229245,0.4024131
0.57729316,0.20956631,0.15934014,0.18117744,0.14400934,0.97692305,1.0,0.07462686,0.08955224,0.21688354,0.17414245,0.027766354,0.030970057,1.0,0.0,1.0,0.04222222,0.121130526,0.0,1.0,0.0010801693,0.0,0.0,0.39012858,0.41066167
0.5939705,0.2135926,0.16156405,0.18583524,0.14402185,1.0,1.0,0.07462686,0.08955224,0.22235607,0.18266849,0.02737018,0.03189885,1.0,0.0,1.0,0.041036718,0.36168307,0.0,0.72727275,0.0016646547,0.0,0.0,0.3951403,0.41593716
0.5875561,0.21372886,0.15212502,0.18559772,0.1330163,0.9785714,0.9625,0.07462686,0.05970149,0.22621651,0.18056619,0.029815208,0.027453557,1.0,0.0,1.0,0.041484717,0.15339337,0.0,0.6666667,0.0017245605,0.0,0.0,0.40021026,0.42127395
